x_m,y_m,sigma_xx_Pa,sigma_xy_Pa,sigma_yy_Pa,von_mises_Pa,sigma_max_principal_Pa,sigma_min_principal_Pa,sigma_tension_Pa,sigma_comp_mag_Pa
-2.9015791683e-04,1.8502017952e-05,1.5775813842e+02,6.2666121438e+01,5.4142630296e+00,1.7084143264e+02,1.8022154785e+02,-1.7049146400e+01,1.8022154785e+02,1.7049146400e+01
-2.9374420032e-04,1.6804569000e-05,1.6520784285e+02,6.4825775265e+01,5.9758846398e+00,1.7782672408e+02,1.8826017076e+02,-1.7076443271e+01,1.8826017076e+02,1.7076443271e+01
-2.9432479158e-04,1.4710712219e-05,1.8184411709e+02,6.8038142047e+01,6.2005270006e+00,1.9241566126e+02,2.0511355587e+02,-1.7068911781e+01,2.0511355587e+02,1.7068911781e+01
-2.9746837164e-04,1.5075851356e-05,1.7349288469e+02,6.7230304885e+01,6.6544275810e+00,1.8556568722e+02,1.9721005561e+02,-1.7062743335e+01,1.9721005561e+02,1.7062743335e+01
-2.9678846501e-04,1.7233299099e-05,1.5690497572e+02,6.3665044627e+01,6.2228321860e+00,1.7084467091e+02,1.8020112069e+02,-1.7073312788e+01,1.8020112069e+02,1.7073312788e+01
-3.0059476676e-04,1.5482637691e-05,1.6435844975e+02,6.5954672890e+01,6.9059907558e+00,1.7788345197e+02,1.8833327913e+02,-1.7068838624e+01,1.8833327913e+02,1.7068838624e+01
-2.9981430125e-04,1.7708509509e-05,1.4816937712e+02,6.2156765847e+01,6.2989434553e+00,1.6335697247e+02,1.7154835232e+02,-1.7080031740e+01,1.7154835232e+02,1.7080031740e+01
-3.0370446626e-04,1.5935320331e-05,1.5474016405e+02,6.4290742947e+01,6.9859785845e+00,1.6962523752e+02,1.7879624786e+02,-1.7070105230e+01,1.7879624786e+02,1.7070105230e+01
-2.8738775316e-04,4.7409893812e-05,4.4911821422e+01,3.7835554833e+01,-4.9012084813e+00,7.8443130925e+01,6.5294469225e+01,-2.5283856285e+01,6.5294469225e+01,2.5283856285e+01
-2.8952580441e-04,4.8440536075e-05,4.1191754462e+01,3.6749537513e+01,-4.8816442190e+00,7.5105426017e+01,6.1517193050e+01,-2.5207082807e+01,6.1517193050e+01,2.5207082807e+01
3.1866615543e-04,8.3549281447e-05,-3.4947868750e+00,-9.8035909284e+00,-3.7351677620e+00,1.6979599402e+01,6.1881989671e+00,-1.3418153604e+01,6.1881989671e+00,1.3418153604e+01
3.2202080818e-04,8.0354951130e-05,-3.5198561555e+00,-1.0026435374e+01,-3.2402955589e+00,1.7365781153e+01,6.6460625662e+00,-1.3406214281e+01,6.6460625662e+00,1.3406214281e+01
-2.8882054153e-04,5.0868096791e-05,3.2953346543e+01,3.6607040578e+01,-5.9030293629e+00,7.1754741777e+01,5.4952778071e+01,-2.7902460890e+01,5.4952778071e+01,2.7902460890e+01
-2.9160885889e-04,4.9530273918e-05,3.7287530876e+01,3.5814094429e+01,-4.9515280888e+00,7.1988894977e+01,5.7730809288e+01,-2.5394806500e+01,5.7730809288e+01,2.5394806500e+01
-2.9235829497e-04,4.7114400032e-05,4.5532245263e+01,3.5429195351e+01,-3.6932451797e+00,7.4685510576e+01,6.4039199677e+01,-2.2200199594e+01,6.4039199676e+01,2.2200199594e+01
-2.9443111740e-04,4.8249625596e-05,4.1986378221e+01,3.4491452879e+01,-3.9510939641e+00,7.1727474655e+01,6.0429518929e+01,-2.2394234672e+01,6.0429518929e+01,2.2394234672e+01
-1.9366485284e-04,8.7712950621e-05,7.5631300634e+00,2.0573592932e+01,-2.6193986812e+01,4.6089160049e+01,1.7294160587e+01,-3.5925017335e+01,1.7294160588e+01,3.5925017335e+01
-1.9577994681e-04,8.5846425163e-05,9.2163866316e+00,2.1334241896e+01,-2.6046292396e+01,4.7934962721e+01,1.9260310748e+01,-3.6090216513e+01,1.9260310748e+01,3.6090216513e+01
2.5045004364e-04,8.8305958334e-05,-3.5910062355e+00,-6.1975419444e+00,-1.1536273961e+01,1.2749296194e+01,-2.0283050880e-01,-1.4924449688e+01,-3.3085311681e-02,1.4924449688e+01
2.6303000151e-04,5.1643190254e-05,-2.8898417104e+00,-5.8834661710e+00,-1.3288329128e+01,1.3596847452e+01,-2.3894188286e-01,-1.5939228955e+01,-2.3816263494e-02,1.5939228955e+01
3.2154021689e-04,7.6428536522e-05,-3.3144601262e+00,-1.0199403412e+01,-3.4258678793e+00,1.7663874003e+01,6.8280784077e+00,-1.3568406413e+01,6.8280784077e+00,1.3568406413e+01
3.2537016170e-04,7.7136362995e-05,-3.5385684761e+00,-1.0260994742e+01,-2.7068228665e+00,1.7784722502e+01,7.1453186527e+00,-1.3390709995e+01,7.1453186527e+00,1.3390709995e+01
3.2489377274e-04,7.3200179056e-05,-3.3064619087e+00,-1.0452032994e+01,-2.8950450780e+00,1.8104440956e+01,7.3518503660e+00,-1.3553357353e+01,7.3518503660e+00,1.3553357353e+01
3.2871408224e-04,7.3892343853e-05,-3.5511540727e+00,-1.0507977315e+01,-2.1302762096e+00,1.8239201674e+01,7.6896928552e+00,-1.3371123137e+01,7.6896928552e+00,1.3371123137e+01
3.2824274570e-04,6.9945647195e-05,-3.2910295214e+00,-1.0718975919e+01,-2.3205063347e+00,1.8582034337e+01,7.9225745983e+00,-1.3534110454e+01,7.9225745983e+00,1.3534110454e+01
3.3205266677e-04,7.0621577891e-05,-3.5578075364e+00,-1.0768095183e+01,-1.5053996404e+00,1.8732394072e+01,8.2835491716e+00,-1.3346756348e+01,8.2835491716e+00,1.3346756348e+01
3.3158663643e-04,6.6662980915e-05,-3.2680162998e+00,-1.1001192954e+01,-1.6969367469e+00,1.9100034695e+01,8.5449336496e+00,-1.3509886696e+01,8.5449336496e+00,1.3509886696e+01
3.3538558051e-04,6.7322621949e-05,-3.5585690600e+00,-1.1042054524e+01,-8.2620354934e-01,1.9267888021e+01,8.9319340310e+00,-1.3316706640e+01,8.9319340310e+00,1.3316706640e+01
3.3492601518e-04,6.3351474859e-05,-3.2372521827e+00,-1.1299574328e+01,-1.0178523820e+00,1.9662128219e+01,9.2243827380e+00,-1.3479487303e+01,9.2243827380e+00,1.3479487303e+01
3.3871288665e-04,6.3993978865e-05,-3.5533232312e+00,-1.1330460857e+01,-8.5644936239e-02,1.9849647354e+01,9.6407151591e+00,-1.3279683327e+01,9.6407151591e+00,1.3279683327e+01
3.3826029066e-04,6.0008818400e-05,-3.1981229293e+00,-1.1614960445e+01,-2.7602623164e-01,2.0272371431e+01,9.9671845223e+00,-1.3441333683e+01,9.9671845223e+00,1.3441333683e+01
3.4203439637e-04,6.0633798487e-05,-3.5416088763e+00,-1.1633831669e+01,7.2436374666e-01,2.0482087703e+01,1.0416716284e+01,-1.3233961414e+01,1.0416716284e+01,1.3233961414e+01
3.4158926175e-04,5.6633100334e-05,-3.1495903602e+00,-1.1948009720e+01,5.3699557660e-01,2.0935057892e+01,1.0780563917e+01,-1.3393158701e+01,1.0780563917e+01,1.3393158701e+01
3.4534930324e-04,5.7240309057e-05,-3.5223991487e+00,-1.1952501470e+01,1.6129493352e+00,2.1169960193e+01,1.1267757309e+01,-1.3177207123e+01,1.1267757309e+01,1.3177207123e+01
3.4491298194e-04,5.3222714637e-05,-3.0898962748e+00,-1.2299096817e+01,1.4309473827e+00,2.1654600452e+01,1.1672814954e+01,-1.3331763846e+01,1.1672814954e+01,1.3331763846e+01
3.4865751768e-04,5.3811593203e-05,-3.4938690311e+00,-1.2286680905e+01,2.5907305316e+00,2.1918551512e+01,1.2203112366e+01,-1.3106250865e+01,1.2203112366e+01,1.3106250865e+01
3.4823040725e-04,4.9774669186e-05,-3.0157986992e+00,-1.2668411187e+01,2.4163870703e+00,2.2435534452e+01,1.2653456041e+01,-1.3252867670e+01,1.2653456041e+01,1.3252867670e+01
3.5195849568e-04,5.0345203460e-05,-3.4527444972e+00,-1.2636539472e+01,3.6694638515e+00,2.2733683792e+01,1.3233658134e+01,-1.3016938780e+01,1.3233658134e+01,1.3016938779e+01
3.5154074526e-04,4.6286082421e-05,-2.9220519463e+00,-1.3055892094e+01,3.5049273065e+00,2.3282267634e+01,1.3733461166e+01,-1.3150585806e+01,1.3733461166e+01,1.3150585806e+01
3.4778815576e-04,4.5766996857e-05,-2.5174769763e+00,-1.3008002576e+01,2.1586974880e+00,2.2886017237e+01,1.3033858469e+01,-1.3392637957e+01,1.3033858469e+01,1.3392637956e+01
3.5110608293e-04,4.2260100045e-05,-2.3703980612e+00,-1.3424050515e+01,3.2455390750e+00,2.3748163504e+01,1.4148579099e+01,-1.3273438085e+01,1.4148579099e+01,1.3273438087e+01
3.5484557560e-04,4.2755550925e-05,-2.8008109907e+00,-1.3461392636e+01,4.7098903336e+00,2.4199242610e+01,1.4925978906e+01,-1.3016899563e+01,1.4925978906e+01,1.3016899556e+01
3.5441836327e-04,3.8708172707e-05,-2.1855077106e+00,-1.3856128475e+01,4.4470257847e+00,2.4670445580e+01,1.5374247434e+01,-1.3112729360e+01,1.5374247434e+01,1.3112729361e+01
3.5064814725e-04,3.8269700526e-05,-1.8181102438e+00,-1.3723596937e+01,2.8883574318e+00,2.4110722007e+01,1.4455455435e+01,-1.3385208247e+01,1.4455455435e+01,1.3385208241e+01
3.5396488574e-04,3.4701326788e-05,-1.5754562815e+00,-1.4163329884e+01,4.0725400733e+00,2.5007776814e+01,1.5686788571e+01,-1.3189704779e+01,1.5686788571e+01,1.3189704819e+01
3.5772450185e-04,3.5110018863e-05,-1.9454028236e+00,-1.4302008114e+01,5.7726846965e+00,2.5650162144e+01,1.6722768955e+01,-1.2895487082e+01,1.6722768955e+01,1.2895487009e+01
3.5727398087e-04,3.1084047501e-05,-1.2645445937e+00,-1.4603539014e+01,5.3710288504e+00,2.5931449522e+01,1.7024771490e+01,-1.2918287233e+01,1.7024771490e+01,1.2918287080e+01
3.5347693749e-04,3.0736734818e-05,-1.0065218665e+00,-1.4362041970e+01,3.5924622613e+00,2.5186231764e+01,1.5834247886e+01,-1.3248307491e+01,1.5834247886e+01,1.3248307495e+01
3.6102276873e-04,3.1462558812e-05,-1.6232625879e+00,-1.4760283156e+01,7.2284282406e+00,2.6681846640e+01,1.8207354166e+01,-1.2602188514e+01,1.8207354166e+01,1.2602189101e+01
-1.6260267387e-04,6.6689618650e-05,4.5994686409e+01,2.1076967729e+01,-3.3502283009e+01,7.7924428362e+01,5.1235891391e+01,-3.8743487991e+01,5.1235891391e+01,3.8743487991e+01
-1.6177803424e-04,6.4733072873e-05,4.9512230844e+01,2.1202398909e+01,-3.4026123359e+01,8.1131270497e+01,5.4584214604e+01,-3.9098107119e+01,5.4584214604e+01,3.9098107119e+01
-1.5962046875e-04,6.6541478501e-05,4.6702745705e+01,2.0473244558e+01,-3.3920450265e+01,7.8308482046e+01,5.1602570910e+01,-3.8820275469e+01,5.1602570910e+01,3.8820275469e+01
-1.5876902867e-04,6.4593495859e-05,5.0193592746e+01,2.0571860830e+01,-3.4446321835e+01,8.1499781495e+01,5.4927556241e+01,-3.9180285330e+01,5.4927556241e+01,3.9180285330e+01
-1.5662622093e-04,6.6400492266e-05,4.7372250444e+01,1.9858498794e+01,-3.4326804276e+01,7.8669062838e+01,5.1942327690e+01,-3.8896881522e+01,5.1942327690e+01,3.8896881522e+01
-1.5574815222e-04,6.4460751724e-05,5.0837214357e+01,1.9931573625e+01,-3.4854006254e+01,8.1845730740e+01,5.5245258726e+01,-3.9262050623e+01,5.5245258726e+01,3.9262050623e+01
-1.5362045907e-04,6.6266329342e-05,4.8004910904e+01,1.9233831679e+01,-3.4721274382e+01,7.9007812355e+01,5.2256999992e+01,-3.8973363471e+01,5.2256999992e+01,3.8973363471e+01
-1.5271590771e-04,6.4334498580e-05,5.1444908967e+01,1.9282596888e+01,-3.5249165651e+01,8.2170811619e+01,5.5539211866e+01,-3.9343468550e+01,5.5539211866e+01,3.9343468550e+01
-1.5485310517e-04,6.2538161516e-05,5.4364098321e+01,1.9979703665e+01,-3.5389624231e+01,8.5082533830e+01,5.8609660854e+01,-3.9635186765e+01,5.8609660854e+01,3.9635186765e+01
-1.5179405122e-04,6.2419602764e-05,5.4945576489e+01,1.9307438231e+01,-3.5784593015e+01,8.5393131679e+01,5.8882239299e+01,-3.9721255825e+01,5.8882239299e+01,3.9721255825e+01
-1.4967280680e-04,6.4214441340e-05,5.2018394273e+01,1.8625918330e+01,-3.5631807303e+01,8.2476605527e+01,5.5811183888e+01,-3.9424596918e+01,5.5811183888e+01,3.9424596918e+01
-1.4872434032e-04,6.2306927503e-05,5.5493906649e+01,1.8628676550e+01,-3.6166482845e+01,8.5685433201e+01,5.9134219826e+01,-3.9806796022e+01,5.9134219826e+01,3.9806796022e+01
-1.4661928454e-04,6.4100305910e-05,5.2559331063e+01,1.7962452886e+01,-3.6001962218e+01,8.2764616219e+01,5.6062857877e+01,-3.9505489031e+01,5.6062857877e+01,3.9505489031e+01
-1.4564364081e-04,6.2202561624e-05,5.6006118710e+01,1.7943828854e+01,-3.6534848578e+01,8.5956472502e+01,5.9362627604e+01,-3.9891357472e+01,5.9362627604e+01,3.9891357472e+01
-1.4355511573e-04,6.3992409135e-05,5.3068407071e+01,1.7292856071e+01,-3.6359620173e+01,8.3035356029e+01,5.6294878605e+01,-3.9586091706e+01,5.6294878605e+01,3.9586091706e+01
-1.4255384538e-04,6.2101373628e-05,5.6492361470e+01,1.7254570680e+01,-3.6890688245e+01,8.6215804880e+01,5.9577554768e+01,-3.9975881543e+01,5.9577554768e+01,3.9975881543e+01
-1.4048176162e-04,6.3889701458e-05,5.3548459214e+01,1.6618260389e+01,-3.6704911042e+01,8.3291494840e+01,5.6510141053e+01,-3.9666592881e+01,5.6510141053e+01,3.9666592881e+01
-1.3945495343e-04,6.2004908669e-05,5.6951088603e+01,1.6561348366e+01,-3.7233784634e+01,8.6461797093e+01,5.9777393811e+01,-4.0060089841e+01,5.9777393811e+01,4.0060089841e+01
-1.3740036899e-04,6.3791744128e-05,5.4001277920e+01,1.5939579621e+01,-3.7037853354e+01,8.3534607392e+01,5.6710440347e+01,-3.9747015781e+01,5.6710440347e+01,3.9747015781e+01
-1.3634802245e-04,6.1911397514e-05,5.7386596216e+01,1.5865200134e+01,-3.7564468504e+01,8.6698420282e+01,5.9966420144e+01,-4.0144292432e+01,5.9966420144e+01,4.0144292432e+01
-1.3431041834e-04,6.3698321904e-05,5.4428422990e+01,1.5257337924e+01,-3.7358645797e+01,8.3766001012e+01,5.6897211830e+01,-3.9827434637e+01,5.6897211830e+01,3.9827434637e+01
-1.3323170951e-04,6.1825862868e-05,5.7791037654e+01,1.5165872528e+01,-3.7881854705e+01,8.6917888953e+01,6.0136658059e+01,-4.0227475110e+01,6.0136658059e+01,4.0227475110e+01
-1.3121183854e-04,6.3610366326e-05,5.4829350192e+01,1.4572008496e+01,-3.7667115281e+01,8.3984932991e+01,5.7069841126e+01,-3.9907606214e+01,5.7069841126e+01,3.9907606214e+01
-1.3010778074e-04,6.1743706720e-05,5.8173713152e+01,1.4464773402e+01,-3.8186871382e+01,8.7128915822e+01,6.0297323889e+01,-4.0310482119e+01,6.0297323889e+01,4.0310482119e+01
-1.2810553964e-04,6.3526943090e-05,5.5206591708e+01,1.3884403507e+01,-3.7963437328e+01,8.4193641142e+01,5.7230798568e+01,-3.9987644187e+01,5.7230798568e+01,3.9987644187e+01
-1.2697679626e-04,6.1663967007e-05,5.8537224196e+01,1.3762573216e+01,-3.8479746831e+01,8.7333783435e+01,6.0450922058e+01,-4.0393444693e+01,6.0450922058e+01,4.0393444693e+01
-1.2499197630e-04,6.3447660300e-05,5.5561829260e+01,1.3195193005e+01,-3.8247717641e+01,8.4393528769e+01,5.7381682362e+01,-4.0067570743e+01,5.7381682362e+01,4.0067570743e+01
-1.2383790751e-04,6.1591653159e-05,5.8873630302e+01,1.3059154106e+01,-3.8759487939e+01,8.7524549434e+01,6.0589393358e+01,-4.0475250996e+01,6.0589393358e+01,4.0475250996e+01
-1.2187134195e-04,6.3373219767e-05,5.5894780760e+01,1.2504871379e+01,-3.8519799283e+01,8.4584052348e+01,5.7522116130e+01,-4.0147134653e+01,5.7522116130e+01,4.0147134653e+01
-1.2069254930e-04,6.1522319945e-05,5.9191836867e+01,1.2355685737e+01,-3.9027014995e+01,8.7709486236e+01,6.0721506425e+01,-4.0556684553e+01,6.0721506425e+01,4.0556684553e+01
-1.1874416783e-04,6.3302912418e-05,5.6207502199e+01,1.1814070984e+01,-3.8779812865e+01,8.4766900951e+01,5.7654037750e+01,-4.0226348416e+01,5.7654037750e+01,4.0226348416e+01
-1.1754122344e-04,6.1455046797e-05,5.9494259412e+01,1.1652775793e+01,-3.9282481234e+01,8.7890620472e+01,6.0849562478e+01,-4.0637784300e+01,6.0849562478e+01,4.0637784300e+01
-1.1561086920e-04,6.3236405706e-05,5.6501447504e+01,1.1123405723e+01,-3.9027813147e+01,8.4943185005e+01,5.7778787907e+01,-4.0305153550e+01,5.7778787907e+01,4.0305153550e+01
-1.1438324479e-04,6.1394881909e-05,5.9772780887e+01,1.0950369906e+01,-3.9524853370e+01,8.8059745058e+01,6.0965281273e+01,-4.0717353755e+01,6.0965281273e+01,4.0717353755e+01
-1.1247165438e-04,6.3174440053e-05,5.6776139658e+01,1.0433333209e+01,-3.9263583153e+01,8.5112074960e+01,5.7895757641e+01,-4.0383201137e+01,5.7895757641e+01,4.0383201137e+01
-1.1122034085e-04,6.1334747691e-05,6.0040728993e+01,1.0249748221e+01,-3.9755510517e+01,8.8229346219e+01,6.1081846028e+01,-4.0796627552e+01,6.1081846028e+01,4.0796627552e+01
-1.0932704625e-04,6.3115911564e-05,5.7034208831e+01,9.7444986436e+00,-3.9487294841e+01,8.5275747081e+01,5.8007432528e+01,-4.0460518537e+01,5.8007432528e+01,4.0460518537e+01
-1.1370308790e-04,6.5028120028e-05,5.3564712593e+01,1.0605733481e+01,-3.8770498547e+01,8.2046155243e+01,5.4766476838e+01,-3.9972262792e+01,5.4766476838e+01,3.9972262792e+01
-1.2612612588e-04,6.5321199292e-05,5.2299632640e+01,1.3316093876e+01,-3.7736526028e+01,8.1311723450e+01,5.4226898728e+01,-3.9663792116e+01,5.4226898728e+01,3.9663792116e+01
-1.0805175499e-04,6.1280400530e-05,6.0288691785e+01,9.5508451409e+00,-3.9973192671e+01,8.8389901369e+01,6.1189682906e+01,-4.0874183792e+01,6.1189682906e+01,4.0874183792e+01
-1.0617727601e-04,6.3061577516e-05,5.7275097525e+01,9.0573873948e+00,-3.9698692088e+01,8.5433240122e+01,5.8113106900e+01,-4.0536701463e+01,5.8113106900e+01,4.0536701463e+01
-1.0487815135e-04,6.1230203344e-05,6.0520228824e+01,8.8543613730e+00,-4.0178126710e+01,8.8544390063e+01,6.1292178495e+01,-4.0950076381e+01,6.1292178495e+01,4.0950076381e+01
-1.0302274147e-04,6.3011275854e-05,5.7499743116e+01,8.3725700079e+00,-3.9897689878e+01,8.5585007165e+01,5.8213553544e+01,-4.0611500307e+01,5.8213553544e+01,4.0611500307e+01
-1.5394027641e-04,6.0632780257e-05,5.7951520433e+01,2.0002764631e+01,-3.5932492755e+01,8.8377909781e+01,6.2034523842e+01,-4.0015496164e+01,6.2034523842e+01,4.0015496164e+01
-1.0432527959e-04,6.4852570435e-05,5.4314779775e+01,8.5755503149e+00,-3.9422209437e+01,8.2525076794e+01,5.5092160471e+01,-4.0199590133e+01,5.5092160471e+01,4.0199590133e+01
-1.0118969099e-04,6.4802257615e-05,5.4531210800e+01,7.9023767235e+00,-3.9615447584e+01,8.2673115325e+01,5.5189226995e+01,-4.0273463780e+01,5.5189226995e+01,4.0273463780e+01
-9.9863764009e-05,6.2964921576e-05,5.7708920506e+01,7.6906087033e+00,-4.0084157396e+01,8.5731297889e+01,5.8309369469e+01,-4.0684606359e+01,5.8309369469e+01,4.0684606359e+01
-9.8049844557e-05,6.4756010044e-05,5.4731969337e+01,7.2319544283e+00,-3.9796456435e+01,8.2815655912e+01,5.5281397684e+01,-4.0345884783e+01,5.5281397684e+01,4.0345884783e+01
-9.6700678177e-05,6.2922511839e-05,5.7903211637e+01,7.0120768769e+00,-4.0257913505e+01,8.5872130136e+01,5.8400946516e+01,-4.0755648384e+01,5.8400946516e+01,4.0755648384e+01
-9.4906057593e-05,6.4713830871e-05,5.4917627739e+01,6.5648841453e+00,-3.9965046325e+01,8.2952708561e+01,5.5369059324e+01,-4.0416477911e+01,5.5369059324e+01,4.0416477911e+01
-9.3533819899e-05,6.2884009251e-05,5.8083212034e+01,6.3375670095e+00,-4.0418749627e+01,8.6007484169e+01,5.8488675341e+01,-4.0824212933e+01,5.8488675341e+01,4.0824212933e+01
-9.1758660755e-05,6.4675731855e-05,5.5088696044e+01,5.9017840782e+00,-4.0120994106e+01,8.3084172916e+01,5.5452520567e+01,-4.0484818630e+01,5.5452520567e+01,4.0484818630e+01
-9.0363502945e-05,6.2849468592e-05,5.8249314240e+01,5.6676818416e+00,-4.0566393819e+01,8.6137085813e+01,5.8572729891e+01,-4.0889809471e+01,5.8572729891e+01,4.0889809471e+01
-8.8607978072e-05,6.4641754351e-05,5.5245583222e+01,5.2432990352e+00,-4.0264029814e+01,8.3209791151e+01,5.5531972024e+01,-4.0550418616e+01,5.5531972024e+01,4.0550418616e+01
-8.7189831295e-05,6.2821486360e-05,5.8397470314e+01,5.0029367875e+00,-4.0700023122e+01,8.6256302629e+01,5.8648823138e+01,-4.0951375946e+01,5.8648823138e+01,4.0951375946e+01
-8.5454299440e-05,6.4612382162e-05,5.5387901030e+01,4.5900732834e+00,-4.0393754642e+01,8.3328470495e+01,5.5606788066e+01,-4.0612641678e+01,5.5606788066e+01,4.0612641678e+01
-8.4013696679e-05,6.2793903775e-05,5.8538650221e+01,4.3442988949e+00,-4.0820549785e+01,8.6374990371e+01,5.8727674160e+01,-4.1009573724e+01,5.8727674160e+01,4.1009573724e+01
-8.2298024245e-05,6.4586719929e-05,5.5517549731e+01,3.9428535824e+00,-4.0510006055e+01,8.3441269503e+01,5.5678611247e+01,-4.0671067571e+01,5.5678611247e+01,4.0671067571e+01
-8.0834883873e-05,6.2772988252e-05,5.8662327139e+01,3.6921459843e+00,-4.0926293801e+01,8.6482102815e+01,5.8798482010e+01,-4.1062448671e+01,5.8798482010e+01,4.1062448671e+01
-7.9139410088e-05,6.4565727644e-05,5.5633235545e+01,3.3023305742e+00,-4.0612189824e+01,8.3546074186e+01,5.5745871281e+01,-4.0724825561e+01,5.5745871281e+01,4.0724825561e+01
-7.7654006396e-05,6.2755186934e-05,5.8774954919e+01,3.0473892846e+00,-4.1017555402e+01,8.6582970457e+01,5.8867401059e+01,-4.1110001542e+01,5.8867401059e+01,4.1110001542e+01
-7.5978839273e-05,6.4549046922e-05,5.5735809502e+01,2.6692813878e+00,-4.0699934260e+01,8.3642775293e+01,5.5809116452e+01,-4.0773241210e+01,5.5809116452e+01,4.0773241210e+01
-7.4471387177e-05,6.2739848837e-05,5.8877839969e+01,2.4107916558e+00,-4.1093901777e+01,8.6677830364e+01,5.8935437790e+01,-4.1151499598e+01,5.8935437790e+01,4.1151499598e+01
-7.2816609276e-05,6.4536604872e-05,5.5825619855e+01,2.0445288059e+00,-4.0772741128e+01,8.3730680988e+01,5.5868370571e+01,-4.0815491845e+01,5.5868370571e+01,4.0815491845e+01
-7.1287130093e-05,6.2732039165e-05,5.8962233532e+01,1.7829615487e+00,-4.1153795302e+01,8.6757160079e+01,5.8993488840e+01,-4.1185050610e+01,5.8993488840e+01,4.1185050609e+01
-6.9653026718e-05,6.4529337811e-05,5.5901213534e+01,1.4288911822e+00,-4.0829855262e+01,8.3807275684e+01,5.5921832312e+01,-4.0850474041e+01,5.5921832312e+01,4.0850474041e+01
-6.8101755680e-05,6.2727764592e-05,5.9035187652e+01,1.1649133760e+00,-4.1197379268e+01,8.6826579039e+01,5.9048252973e+01,-4.1210444589e+01,5.9048252973e+01,4.1210444589e+01
-6.6488449933e-05,6.4526847904e-05,5.5963306470e+01,8.2326460486e-01,-4.0870719578e+01,8.3872041149e+01,5.5969838981e+01,-4.0877252087e+01,5.5969838981e+01,4.0877252087e+01
-6.4915566745e-05,6.2726427629e-05,5.9097678228e+01,5.5751129297e-01,-4.1224003678e+01,8.6885711359e+01,5.9100326117e+01,-4.1226651566e+01,5.9100326117e+01,4.1226651566e+01
-6.3323214215e-05,6.4529097958e-05,5.6011952133e+01,2.2861055516e-01,-4.0894607002e+01,8.3923699861e+01,5.6012043272e+01,-4.0894698141e+01,5.6012043272e+01,4.0894698141e+01
-9.6258001117e-05,6.6557274422e-05,5.1803492689e+01,6.7855443676e+00,-3.9507384014e+01,7.9945026429e+01,5.2304336867e+01,-4.0008228192e+01,5.2304336867e+01,4.0008228192e+01
-6.1728865216e-05,6.2733141610e-05,5.9140613527e+01,-3.8423869959e-02,-4.1231941584e+01,8.6924452811e+01,5.9140192201e+01,-4.1231520258e+01,5.9140192201e+01,4.1231520258e+01
-6.0157647337e-05,6.4537090543e-05,5.6045345488e+01,-3.5411296976e-01,-4.0900541682e+01,8.3959096814e+01,5.6046209049e+01,-4.0901405243e+01,5.6046209049e+01,4.0901405243e+01
-5.8542037687e-05,6.2743984721e-05,5.9170642379e+01,-6.2182436764e-01,-4.1221010400e+01,8.6947670587e+01,5.9174077009e+01,-4.1224445029e+01,5.9174077009e+01,4.1224445029e+01
-5.6992113701e-05,6.4550483291e-05,5.6063846537e+01,-9.2385897347e-01,-4.0887683163e+01,8.3977020587e+01,5.6072237128e+01,-4.0896073755e+01,5.6072237128e+01,4.0896073755e+01
-5.5355432612e-05,6.2760100222e-05,5.9185404558e+01,-1.1916945623e+00,-4.1190011800e+01,8.6951469428e+01,5.9199150660e+01,-4.1203757902e+01,5.9199150660e+01,4.1203757902e+01
